title,url,price,ram,storage,graphics,display_size,generation,processor,discount
    Asus ExpertBook B1 B1400CEAE 11th Gen Intel C ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1400ceae-11th-gen-intel-core-i3-1115g4-14-inch-fhd-display-star-black-laptop,"Tk 62,000 ",RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook 15 X1500EA 11th Gen Intel Core ...,https://www.ryanscomputers.com/asus-vivobook-15-x1500ea-11th-gen-intel-core-i3-8gb-ddr4-15.6-inch-display-indie-black-laptop,"Tk 62,800 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook 15 X1500EA Intel Core i3 1115G4 ...,https://www.ryanscomputers.com/asus-vivobook-15-x1500ea-intel-core-i3-1115g4-1tb-hdd-15.6-inch-fhd-wv-display-indie-black-laptop,"Tk 62,800 ",RAM - 8GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook 14 X1400EA Intel Core i3 1115G4 ...,https://www.ryanscomputers.com/asus-vivobook-14-x1400ea-intel-core-i3-1115g4-14-inch-black-laptop,"Tk 62,800 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i3,not available
    HP 15s-fq5487TU Intel Core i3 1215U 15.6 Inch ...,https://www.ryanscomputers.com/hp-15s-fq5487tu-intel-core-i3-1215u-15.6-inch-silver-laptop,"Tk 63,700 ",RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook 15 X1502ZA Intel Core i3 1215U ...,https://www.ryanscomputers.com/asus-vivobook-15-x1502za-intel-core-i3-1215u-15.6-inch-fhd-display-terra-cotta-laptop,"Tk 63,900 ",RAM - 4GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i3,not available
    Asus ExpertBook B1 B1400CEAE Intel Core i3 11 ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1400ceae-intel-core-i3-1115g4-14-inch-fhd-display-star-black-laptop-ek5222,"Tk 64,000 ",RAM - 4GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus ExpertBook B1 B1500CEAE 11th Gen Intel C ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1500ceae-11th-gen-intel-core-i3-1115g4-15.6-inch-fhd-led-display-star-black-laptop,"Tk 64,000 ",RAM - 4GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Acer Aspire 3 A315-24P-R77Z AMD Ryzen 5 7520U ...,https://www.ryanscomputers.com/acer-aspire-3-a315-24p-r77z-amd-ryzen-5-7520u-15.6-inch-fhd-display-pure-silver-laptop,"Tk 64,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Lenovo IdeaPad 3 14ABA7 AMD Ryzen 5 5625U 14 ...,https://www.ryanscomputers.com/lenovo-ideapad-3-14aba7-amd-ryzen-5-5625u-14-inch-fhd-display-arctic-grey-laptop,"Tk 64,800 ",RAM - 8GB,Storage - 256GB NVMe SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Dell Inspiron 15 3520 Intel Core i3 1215U 15. ...,https://www.ryanscomputers.com/dell-inspiron-15-3520-intel-core-i3-1215u-15.6-inch-fhd-display-platinum-silver-laptop,"Tk 64,900 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i3,not available
    Dell Inspiron 15 3520 Intel Core i3 1215U 15. ...,https://www.ryanscomputers.com/dell-inspiron-15-3520-intel-core-i3-1215u-15.6-inch-fhd-display-carbon-black-laptop,"Tk 64,900 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i3,not available
    Lenovo IdeaPad Slim 3i 15IAU7 12th Gen Intel ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15iau7-12th-gen-intel-core-i3-1215u-15.6-inch-fhd-led-display-abyss-blue-laptop,"Tk 65,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i3,not available
    Lenovo IdeaPad Slim 3i 15IAU7 12th Gen Intel ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15iau7-intel-core-i3-1215u-15.6-inch-fhd-antiglare-display-arctic-grey-laptop,"Tk 65,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook 15 X1502ZA Intel Core i3 1215U ...,https://www.ryanscomputers.com/asus-vivobook-15-x1502za-intel-core-i3-1215u-15.6-inch-fhd-display-quiet-blue-laptop,"Tk 65,500 ",RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook S15 S513EA Intel Core i3 1115G4 ...,https://www.ryanscomputers.com/asus-vivobook-s15-s513ea-intel-core-i3-1115g4-4gb-ddr4-15.6-inch-fhd-oled-display-indie-black-laptop,"Tk 66,000 ",RAM - 4GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Microsoft Surface Go 3 (Wi-Fi) Intel Pentium ...,https://www.ryanscomputers.com/microsoft-surface-go-3-wi-fi-intel-pentium-gold-6500y-platinum--surface-go-laptop,"Tk 68,000 ",RAM - 8GB,Storage - 128GB SSD,Graphics Memory - Shared,Display Size (Inch) - 10.5,Generation - Not Applicable,Processor Type. - Intel Pentium,not available
    Asus VivoBook 15 K513EA Intel Core i3 1115G4 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513ea-intel-core-i3-1115g4-15.6-inch-fhd-oled-display-hearty-gold-laptop,"Tk 68,500 ",RAM - 4GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus X515EA Intel Core i5 1135G7 15.6 Inch FH ...,https://www.ryanscomputers.com/asus-x515ea-intel-core-i5-1135g7-15.6-inch-fhd-display-peacock-blue-laptop,"Tk 68,500 ",RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus X515EA Intel Core i5 1135G7 15.6 Inch FH ...,https://www.ryanscomputers.com/asus-x515ea-intel-core-i5-1135g7-15.6-inch-fhd-display-slate-grey-laptop-ej2460w-x515ea,"Tk 68,500 ",RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook 14 X1402ZA Intel Core i3 1220P ...,https://www.ryanscomputers.com/asus-vivobook-14-x1402za-intel-core-i3-1220p-14-inch-fhd-display-quiet-blue-laptop,"Tk 69,000 ",RAM - 4GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i3,not available
    Asus ExpertBook B1 B1500CEAE Intel Core i3 11 ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1500ceae-intel-core-i3-1115g4-15.6-inch-star-black-laptop,"Tk 69,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    HP ProBook 450 G8 Intel Core i3 1115G4 15.6 I ...,https://www.ryanscomputers.com/hp-probook-450-g8-intel-core-i3-1115g4-15.6-inch-hd-display-pike-silver-laptop,"Tk 69,500 ",RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    HP ProBook 450 G8 11th Gen Intel Core i3 1115 ...,https://www.ryanscomputers.com/hp-probook-450-g8-11th-gen-intel-core-i3-1115g4-15.6-inch-hd-display-pike-silver-laptop,"Tk 69,500 ",RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook S15 S513EA Intel Core i3 1115G4 ...,https://www.ryanscomputers.com/asus-vivobook-s15-s513ea-15.6-inch-indie-black-laptop,"Tk 69,800 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook S15 S513EA Intel Core i3 1115G4 ...,https://www.ryanscomputers.com/asus-vivobook-s15-s513ea-15.6-inch-hearty-gold-laptop,"Tk 69,800 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook 15 X1502ZA Intel Core i3 1220P ...,https://www.ryanscomputers.com/asus-vivobook-15-x1502za-intel-core-i3-1220p-15.6-inch-fhd-led-display-quiet-blue-laptop,"Tk 69,800 ",RAM - 4GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook 15 X1502ZA Intel Core i3 1220P1 ...,https://www.ryanscomputers.com/asus-vivobook-15-x1502za-intel-core-i3-1220p15.6-inch-fhd-led-display-icelight-silver-laptop,"Tk 69,800 ",RAM - 4GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i3,not available
    Lenovo IdeaPad 3 15ALC6 AMD Ryzen 5 5500U 15. ...,https://www.ryanscomputers.com/lenovo-ideapad-3-15alc6-arctic-grey-laptop,"Tk 69,900 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Lenovo ThinkBook 14 G2 ITL Intel Core i3 1115 ...,https://www.ryanscomputers.com/lenovo-thinkbook-14-g2-itl-intel-core-i3-1115g4-14-inch-fhd-display-mineral-grey-laptop,"Tk 69,900 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Dell Inspiron 15 3525 AMD Ryzen 5 5625U 15.6 ...,https://www.ryanscomputers.com/dell-inspiron-15-3525-amd-ryzen-5-5625u-15.6-inch-fhd-display-carbon-black-laptop,"Tk 71,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Asus VivoBook 15 X1502ZA 12th Gen Intel Core ...,https://www.ryanscomputers.com/asus-vivobook-15-x1502za-12th-gen-intel-core-i3-1220p-15.6-inch-fhd-display-quiet-blue-laptop,"Tk 71,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i3,not available
    HP 15s-eq3619AU AMD Ryzen 5 5625U 15.6 Inch F ...,https://www.ryanscomputers.com/hp-15s-eq3619au-amd-ryzen-5-5625u-15.6-inch-fhd-display-spruce-blue-laptop,"Tk 73,200 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Realme Book i5 Intel Core i5 1135G7 14 Inch 2 ...,https://www.ryanscomputers.com/realme-book-i5-intel-core-i5-1135g7-14-inch-2k-ips-display-green-laptop,"Tk 73,300 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Realme Book i5 Intel Core i5 1135G7 14 Inch 2 ...,https://www.ryanscomputers.com/realme-book-i5-intel-core-i5-1135g7-14-inch-2k-ips-display-grey-laptop,"Tk 73,300 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad Slim 3i 15ITL6 Core i5 1135G7 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl6-core-i5-1135g7-512gb-ssd-15.6-inch-fhd-display-abyss-blue-laptop,"Tk 74,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad Slim 3i 15ITL Intel Core i5 11 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl-15.6-inch-fhd-display-arctic-grey-laptop,"Tk 74,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad Slim 3i 14ITL6 Intel Core i5 1 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-14itl6-intel-core-i5-1135g7-14-inch-fhd-led-display-laptop,"Tk 74,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus X515EA Intel 1135G7 15.6 Inch FHD WV Dis ...,https://www.ryanscomputers.com/asus-x515ea-512gb-ssd-peacock-blue-laptop-bq1367w-x515ea,"Tk 75,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad Slim 3i 14IAU7 Core i5 1235U 1 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-14iau7-core-i5-1235u-14-inch-fhd-display-arctic-grey-laptop,"Tk 75,500 ",RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Huawei MateBook B3-520 Intel Core i5 1135G7 1 ...,https://www.ryanscomputers.com/huawei-matebook-b3-520-15.6-inch-space-gray-laptop,"Tk 76,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Vostro 14 3400 Intel Core i5 1135G7 8GB ...,https://www.ryanscomputers.com/dell-vostro-14-3400-intel-core-i5-1135g7-8gb-ram-14-inch-fhd-display-black-laptop,"Tk 76,800 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    MSI Modern 14 C12M Intel Core i5 1235U 14 Inc ...,https://www.ryanscomputers.com/msi-modern-14-c12m-intel-core-i5-1235u-14-inch-fhd-ips-display-urban-silver-laptop,"Tk 77,900 ",RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i5,not available
    MSI Modern 14 C12M Intel Core i5 1235U 14 Inc ...,https://www.ryanscomputers.com/msi-modern-14-c12m-intel-core-i5-1235u-14-inch-fhd-ips-display-classic-black-laptop,"Tk 77,900 ",RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad Slim 3i 15ITL6 Intel Core i5 1 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i5-1135g7-15.6-inch-fhd-display-arctic-grey-laptop,"Tk 78,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B1 B1400CEAE Intel Core i5 11 ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1400ceae-intel-core-i5-1135g7-14-inch-fhd-display-star-black-laptop-ek5841,"Tk 79,000 ",RAM - 4GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Acer Aspire 3 A315-59-52Q3 Core i5 1235U 15.6 ...,https://www.ryanscomputers.com/acer-aspire-3-a315-59-52q3-core-i5-1235u-15.6-inch-fhd-display-pure-silver-laptop,"Tk 79,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad Slim 3i 15ITL6	Intel Core i5 1 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i5-1135g7-15.6-inch-fhd-antiglare-led-display-abyss-blue-laptop,"Tk 79,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U 15. ...,https://www.ryanscomputers.com/lenovo-ideapad-3-15alc6-amd-ryzen-7-5700u-15.6-inch-fhd-ips-antiglare-display-arctic-grey-laptop,"Tk 79,900 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Lenovo IdeaPad 3 14ALC6 AMD Ryzen 7 5700U 14 ...,https://www.ryanscomputers.com/lenovo-ideapad-3-14alc6-amd-ryzen-7-5700u-14-inch-fhd-ips-antiglare-display-arctic-grey-laptop,"Tk 79,900 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Acer Extensa 14 EX214-53-543W 12th Gen Intel ...,https://www.ryanscomputers.com/acer-extensa-14-ex214-53-543w-12th-gen-intel-core-i5-1240p-14-inch-fhd-display-pure-silver-laptop,"Tk 79,900 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B1 B1400CEAE Intel Core i5 11 ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1400ceae-intel-core-i5-1135g7-14-inch-fhd-led-display-star-black-laptop,"Tk 80,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    HP 15s-fq5620TU Intel Core i5 1235U 15.6 Inch ...,https://www.ryanscomputers.com/hp-15s-fq5620tu-intel-core-i5-1235u-15.6-inch-fhd-display-silver-laptop,"Tk 81,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 3520 Gen Intel Core i5 1235U ...,https://www.ryanscomputers.com/dell-inspiron-15-3520-gen-intel-core-i5-1235u-15.6-inch-fhd-display-platinum-silver-laptop,"Tk 81,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 3520 Intel Core i5 1235U 15. ...,https://www.ryanscomputers.com/dell-inspiron-15-3520-intel-core-i5-1235u-15.6-inch-fhd-display-carbon-black-laptop,"Tk 81,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    MSI Modern 14 C12M Intel Core i5 1235U 14 Inc ...,https://www.ryanscomputers.com/msi-modern-14-c12m-intel-core-i5-1235u-classic-black-laptop,"Tk 82,300 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Dell Vostro 14 3400 11th Gen Intel Core i7 11 ...,https://www.ryanscomputers.com/dell-vostro-14-3400-11th-gen-intel-core-i7-1165g7-14-inch-fhd-display-black-laptop,"Tk 83,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Lenovo IdeaPad Slim 5i 14ITL Intel Core i5 11 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-5i-14itl-intel-core-i5-1135g7-14-inch-fhd-ips-antiglare-display-graphite-grey-laptop,"Tk 83,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo ThinkBook 14 G2 ITL Intel Core i5 1135 ...,https://www.ryanscomputers.com/lenovo-thinkbook-14-g2-itl-intel-core-i5-1135g7-mineral-grey-laptop,"Tk 83,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B1 B1400CEAE Intel Core i5 11 ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1400ceae-intel-core-i5-1135g7-14-inch-fhd-display-star-black-laptop,"Tk 83,500 ",RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 5510 Intel Core i5 11320H 15 ...,https://www.ryanscomputers.com/dell-inspiron-15-5510-intel-core-i5-11320h-15.6-inch-fhd-display-platinum-silver-laptop,"Tk 84,200 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
